Customer_ID,Customer_Name,Gender,Age,Area,Customer_Segment,Loyalty_Tier,Join_Date
C08716,Sai Mand,Female,42.0,Civil Lines,Regular,Silver,2022-04-16
C03718,Yagnesh Kara,Male,18.0,Malviya Nagar,Premium,Gold,2021-07-11
C02188,Leena Goyal,Female,35.0,Jagatpura,Regular,Silver,2024-05-10
C14021,Gabriel Vasa,Male,56.0,Sikar Road,Regular,Silver,2019-08-30
C08645,Aadhya Modi,Female,18.0,Sodala,Regular,Gold,2023-04-11
C02784,Michael Sandal,Male,43.0,Jhotwara,Regular,Silver,2025-12-18
C04280,Dalbir Purohit,Male,46.0,Sikar Road,Wholesale,Gold,2021-01-15
C04569,Dev Din,Male,62.0,Jhotwara,Premium,Platinum,2023-03-18
C09642,Laban Rajan,Male,26.0,Sikar Road,Premium,Silver,2025-12-11
C12304,Raagini Gandhi,Female,45.0,Sikar Road,Premium,Platinum,2018-08-09
C06764,Ucchal Saini,Female,60.0,Ajmer Road,Regular,Silver,2020-02-24
C01260,Harinakshi Dutta,Female,30.0,Sodala,Regular,Platinum,2020-03-06
C08577,Rushil Ramakrishnan,Male,43.0,Tonk Road,Regular,Silver,2019-09-14
C12414,Shivansh Jhaveri,Male,42.0,Tonk Road,Regular,Silver,2018-11-30
C01795,Gagan Chauhan,Male,24.0,Durgapura,Premium,Gold,2020-11-09
C06801,Quincy Tata,Male,21.0,Bani Park,Regular,Gold,2020-07-22
C08893,Urvi More,Female,22.0,Raja Park,Regular,Gold,2023-09-08
C01093,Tanish Nadig,Male,36.0,Jagatpura,Regular,Gold,2019-06-25
C03084,Indali Sood,Female,60.0,Jhotwara,Wholesale,Platinum,2019-09-15
C11895,Tanay Gokhale,Male,32.0,Durgapura,Regular,Silver,2018-09-19
C02921,Benjamin Chad,Male,46.0,Bani Park,Regular,Gold,2020-01-02
C03901,Finn Chada,Male,31.0,C-Scheme,Regular,Gold,2024-12-23
C08725,Dayita Dutta,Female,65.0,Civil Lines,Regular,Silver,2025-07-16
C07365,Max Trivedi,Male,30.0,Vaishali Nagar,Premium,Platinum,2022-06-29
C11117,Bhavani Banerjee,Female,52.0,Jagatpura,Wholesale,Platinum,2025-01-11
C10364,Vedika Randhawa,Female,58.0,Shyam Nagar,Regular,Gold,2021-03-02
C01086,Vaishnavi Aggarwal,Female,37.0,Sikar Road,Premium,Gold,2023-08-03
C11461,Wishi Bora,Female,46.0,Jhotwara,Premium,Platinum,2022-03-20
C12626,Aradhana Raj,Female,31.0,Sikar Road,Regular,Silver,2023-09-23
C05162,Lucky Patla,Male,38.0,Tonk Road,Regular,Gold,2025-10-13
C04464,Shivani Anand,Female,53.0,Tonk Road,Regular,Silver,2020-12-18
C13720,Gavin Morar,Male,23.0,Vaishali Nagar,Regular,Silver,2024-08-20
C09554,Nachiket Kaur,Male,34.0,Malviya Nagar,Regular,Silver,2024-03-20
C14130,Max Zacharia,Male,46.0,Mansarovar,Regular,Silver,2024-06-11
C07835,Naveen Shroff,Male,32.0,Jagatpura,Regular,Platinum,2023-01-06
C14054,Shravya Barman,Female,25.0,Bani Park,Regular,Silver,2024-07-01
C06967,Indira Badal,Female,43.0,Tonk Road,Regular,Gold,2024-12-17
C10223,Nisha Pradhan,Female,28.0,Civil Lines,Regular,Gold,2025-12-25
C02314,Zansi Bhatnagar,Female,30.0,C-Scheme,Regular,Gold,2021-03-11
C04772,Nidra Comar,Female,36.0,Bapu Nagar,Regular,Silver,2022-02-03
C00572,Hamsini Bhandari,Female,19.0,Mansarovar,Regular,Silver,2024-07-21
C13277,Lucky Thakur,Male,35.0,Bani Park,Regular,Silver,2019-09-07
C04782,Laksh Luthra,Male,52.0,Bani Park,Premium,Platinum,2024-03-14
C08182,Hemani Dara,Female,41.0,Mansarovar,Regular,Gold,2021-05-04
C14340,Raghav Radhakrishnan,Male,45.0,Durgapura,Regular,Silver,2020-04-05
C01609,Hamsini Banik,Female,23.0,Jhotwara,Regular,Silver,2018-03-24
C10392,Aahana Munshi,Female,49.0,Jagatpura,Premium,Platinum,2024-12-20
C07800,Lucky Nayar,Male,64.0,Bani Park,Premium,Gold,2022-09-06
C12452,Abhimanyu Kumar,Male,48.0,Sodala,Regular,Gold,2020-01-31
C12896,Oscar Pradhan,Male,18.0,Durgapura,Premium,Platinum,2023-10-01
C04129,Ranbir Doctor,Male,19.0,Tonk Road,Premium,Gold,2022-11-20
C10572,Amaira Parsa,Female,60.0,Vaishali Nagar,Regular,Silver,2018-03-08
C02528,Reyansh Lad,Male,52.0,Civil Lines,Regular,Silver,2023-10-31
C05790,Indrajit Vala,Male,32.0,Mansarovar,Premium,Silver,2018-06-04
C03699,Jack Anne,Male,30.0,Durgapura,Wholesale,Gold,2019-06-12
C07504,Faraj Datta,Male,45.0,Pratap Nagar,Regular,Silver,2021-04-05
C11332,Yamini Kurian,Female,30.0,Ajmer Road,Premium,Gold,2021-09-02
C13603,William Narasimhan,Male,37.0,Durgapura,Regular,Gold,2022-01-02
C12287,Chaman Lata,Female,47.0,Durgapura,Regular,Silver,2020-09-06
C05435,Meera Viswanathan,Female,47.0,Raja Park,Premium,Platinum,2025-03-14
C02434,Amol Sarin,Male,51.0,Mansarovar,Regular,Silver,2025-11-16
C01341,Manbir Dave,Male,31.0,Civil Lines,Wholesale,Gold,2020-11-16
C08289,Samar Parmar,Male,22.0,Jagatpura,Regular,Silver,2025-06-18
C09563,Manya Kurian,Female,48.0,Shyam Nagar,Premium,Silver,2019-03-02
C04476,Maya Ramaswamy,Female,43.0,Shyam Nagar,Regular,Silver,2018-09-21
C05130,Bhavani Zacharia,Female,18.0,C-Scheme,Wholesale,Gold,2025-04-11
C03885,Kiaan Choudhry,Male,30.0,Raja Park,Regular,Gold,2021-12-06
C08156,Aarnav Verma,Male,30.0,Shyam Nagar,Regular,Gold,2019-03-15
C12500,Manya Taneja,Female,22.0,Bapu Nagar,Regular,Silver,2024-01-15
C05791,Matthew Narasimhan,Male,36.0,Vidyadhar Nagar,Regular,Silver,2021-09-28
C03071,Barkha Banik,Female,45.0,Durgapura,Regular,Silver,2023-11-19
C05579,Dakshesh Dutt,Male,55.0,Raja Park,Premium,Gold,2019-05-04
C07313,Ethan Choudhry,Male,20.0,Tonk Road,Regular,Silver,2019-10-24
C14237,Falan Kara,Male,47.0,Sikar Road,Regular,Platinum,2018-11-08
C00672,Ekani Rajagopal,Female,55.0,Jagatpura,Regular,Gold,2025-11-26
C11670,Yachana Dey,Female,33.0,Bapu Nagar,Premium,Platinum,2018-07-23
C02627,Pallavi Pingle,Female,25.0,Pratap Nagar,Regular,Silver,2021-09-07
C03519,Arya Barman,Female,24.0,Shyam Nagar,Regular,Silver,2022-07-29
C00153,Hredhaan Gera,Male,36.0,Bani Park,Regular,Gold,2019-03-07
C00276,Darsh Purohit,Male,32.0,Ajmer Road,Wholesale,Platinum,2025-06-03
C09686,Ishita Sathe,Female,29.0,Raja Park,Regular,Silver,2022-06-14
C00837,Anvi Buch,Female,53.0,Bani Park,Regular,Silver,2025-02-12
C09034,Varsha Chandran,Female,55.0,Ajmer Road,Premium,Platinum,2021-01-12
C10539,Vinaya Thakur,Female,38.0,C-Scheme,Regular,Gold,2025-02-05
C05413,Parth Sunder,Male,43.0,Ajmer Road,Regular,Silver,2025-12-22
C08835,Yatan Kunda,Male,37.0,Shyam Nagar,Premium,Silver,2018-11-03
C06203,Amara Bali,Female,65.0,Civil Lines,Regular,Silver,2022-12-19
C10151,Robert Sarkar,Male,20.0,Shyam Nagar,Regular,Silver,2021-09-23
C00358,Kala Warrior,Female,53.0,Tonk Road,Regular,Platinum,2023-10-20
C11111,Ishaan Mital,Male,36.0,Sodala,Premium,Silver,2018-10-06
C06529,Ubika Sharma,Female,34.0,Bapu Nagar,Regular,Gold,2020-10-03
C01247,Ati Khanna,Female,45.0,Ajmer Road,Regular,Platinum,2022-04-08
C12981,Faqid Hegde,Male,48.0,Ajmer Road,Regular,Platinum,2018-06-22
C03340,Krishna Pillay,Male,36.0,C-Scheme,Regular,Gold,2023-09-02
C05046,Yash Mutti,Male,52.0,Sikar Road,Regular,Silver,2020-08-14
C04687,Daksha Hora,Female,24.0,C-Scheme,Regular,Platinum,2025-09-13
C07536,Ryan Shetty,Male,38.0,Tonk Road,Regular,Silver,2020-06-23
C08532,Chakradhar Arya,Male,52.0,Raja Park,Premium,Silver,2018-01-25
C05909,Zehaan Palla,Male,26.0,Sodala,Regular,Silver,2018-04-26
C07443,Radha Som,Female,69.0,Shyam Nagar,Regular,Gold,2019-09-09
C10341,Ishwar Nanda,Male,45.0,Malviya Nagar,Premium,Gold,2020-04-05
C09756,Teerth Anand,Male,24.0,Shyam Nagar,Regular,Silver,2018-04-02
C02473,Vasana Pal,Female,54.0,Sikar Road,Regular,Silver,2021-03-19
C13887,Eshana Mohan,Female,50.0,Mansarovar,Premium,Platinum,2018-11-16
C02052,Yug Bava,Male,41.0,Sikar Road,Regular,Silver,2025-11-04
C13962,Hamsini Luthra,Female,23.0,Durgapura,Regular,Gold,2018-08-04
C07099,Simon Gala,Male,60.0,C-Scheme,Regular,Silver,2020-02-25
C13442,Libni Wagle,Female,56.0,Jhotwara,Wholesale,Platinum,2018-10-12
C12771,Jatin Lalla,Male,21.0,Malviya Nagar,Wholesale,Platinum,2024-08-21
C09119,Peter Sant,Male,26.0,Durgapura,Premium,Gold,2019-04-29
C09111,Zilmil Manda,Female,48.0,Sodala,Regular,Silver,2023-11-20
C06456,Nitara Oommen,Female,44.0,Sikar Road,Premium,Gold,2025-05-24
C08164,Jonathan Balan,Male,46.0,Ajmer Road,Regular,Silver,2022-11-24
C03527,Idika Chokshi,Female,52.0,Shyam Nagar,Regular,Platinum,2021-08-01
C14204,Kalpit Bava,Male,55.0,Vidyadhar Nagar,Regular,Platinum,2025-11-01
C12445,Ronith Johal,Male,26.0,C-Scheme,Premium,Gold,2020-10-23
C14602,Damyanti Palan,Female,38.0,Sikar Road,Wholesale,Gold,2018-10-01
C10069,Samaksh Edwin,Male,26.0,Bani Park,Regular,Gold,2021-08-13
C01221,Ekantika Balan,Female,23.0,Civil Lines,Premium,Gold,2022-08-31
C11126,Ikshita Naik,Female,56.0,Sikar Road,Premium,Silver,2025-10-16
C11608,Oscar Kapadia,Male,52.0,Malviya Nagar,Regular,Silver,2022-02-07
C09852,Ekavir Murty,Male,40.0,Durgapura,Regular,Silver,2022-12-06
C00664,Hritik Srinivas,Male,38.0,C-Scheme,Premium,Platinum,2020-08-07
C13776,Mugdha Kade,Female,51.0,Bani Park,Premium,Gold,2019-05-01
C10642,Zinal Dave,Female,18.0,Sikar Road,Regular,Platinum,2021-07-30
C08457,Vasudha Nanda,Female,57.0,Bani Park,Regular,Gold,2018-04-16
C08296,Dev Borde,Male,38.0,Jhotwara,Premium,Platinum,2022-10-07
C01084,Neha Biswas,Female,41.0,Raja Park,Regular,Silver,2018-06-07
C08649,Vidhi Soman,Female,27.0,Mansarovar,Regular,Gold,2025-08-31
C09987,Ria Suresh,Female,44.0,Vaishali Nagar,Premium,Gold,2025-07-16
C13197,Advik Kumar,Male,24.0,Bapu Nagar,Regular,Gold,2025-07-26
C01839,Turvi Mallick,Female,29.0,Shyam Nagar,Regular,Silver,2023-09-23
C03568,Amruta Ahluwalia,Female,58.0,Civil Lines,Premium,Platinum,2018-05-19
C10741,Zaid Bhalla,Male,54.0,Sodala,Regular,Silver,2022-05-01
C05369,Leela Mody,Female,46.0,Sikar Road,Regular,Gold,2021-04-20
C14187,Victor Bansal,Male,43.0,Vidyadhar Nagar,Regular,Silver,2025-03-13
C05069,Noah Taneja,Male,22.0,Shyam Nagar,Regular,Gold,2018-06-27
C05467,Zayan Menon,Male,49.0,Bapu Nagar,Regular,Gold,2024-07-24
C01047,Abdul Mahal,Male,61.0,Sikar Road,Regular,Gold,2018-03-04
C00914,Triveni Talwar,Female,41.0,Durgapura,Regular,Platinum,2023-01-18
C01797,Qushi Dhaliwal,Female,22.0,Malviya Nagar,Regular,Silver,2024-06-13
C05586,Max Kurian,Male,40.0,Malviya Nagar,Regular,Silver,2019-11-07
C04242,Reyansh Kapur,Male,32.0,Civil Lines,Regular,Silver,2025-02-14
C06306,Ishwar Loke,Male,46.0,C-Scheme,Regular,Gold,2021-10-08
C03482,Shivansh Bava,Male,47.0,Sodala,Regular,Silver,2020-05-04
C10573,Anamika Tank,Female,24.0,Jagatpura,Premium,Platinum,2021-09-01
C03837,Yagnesh Bhattacharyya,Male,18.0,Sikar Road,Regular,Gold,2019-02-15
C07069,Gaurav Kohli,Male,53.0,Jagatpura,Wholesale,Platinum,2023-10-30
C07883,Geetika Mital,Female,44.0,Sikar Road,Regular,Silver,2024-05-22
C06896,Varsha Choudhary,Female,43.0,Raja Park,Regular,Platinum,2019-10-03
C14693,Lohit Shanker,Male,24.0,Jagatpura,Regular,Silver,2022-05-25
C07598,Kala Chana,Female,18.0,Vaishali Nagar,Premium,Gold,2020-01-10
C08478,Xalak Rai,Female,39.0,C-Scheme,Regular,Silver,2021-02-05
C07926,Luke Ramakrishnan,Male,28.0,Mansarovar,Premium,Silver,2025-03-14
C10750,Chandani Gola,Female,55.0,Raja Park,Regular,Silver,2025-08-13
C06961,Raagini Chaudhry,Female,39.0,Mansarovar,Regular,Silver,2024-01-31
C07639,Rachita Reddy,Female,38.0,Sikar Road,Regular,Silver,2022-03-17
C08263,Mekhala Natt,Female,31.0,Civil Lines,Premium,Silver,2022-01-20
C09988,Zayan Murty,Male,47.0,Sodala,Regular,Gold,2025-09-22
C14219,Wazir Karan,Male,39.0,Bapu Nagar,Regular,Silver,2018-12-21
C14998,Jagrati Agrawal,Female,31.0,C-Scheme,Premium,Silver,2018-02-06
C05002,Lipika Comar,Female,33.0,Civil Lines,Premium,Platinum,2024-10-16
C14344,Ekansh Luthra,Male,25.0,Jagatpura,Regular,Silver,2019-07-02
C04524,Ria Srinivas,Female,41.0,Jhotwara,Regular,Silver,2022-01-03
C13850,Varenya Luthra,Female,33.0,Bapu Nagar,Regular,Silver,2022-06-09
C05717,Chandran Chaudhuri,Male,29.0,Jhotwara,Regular,Silver,2024-04-26
C03838,Kala Baria,Female,18.0,Mansarovar,Regular,Gold,2019-10-28
C01168,Matthew Magar,Male,65.0,Vidyadhar Nagar,Wholesale,Platinum,2025-10-25
C11431,Ayaan Bose,Male,56.0,Civil Lines,Regular,Platinum,2025-05-20
C11560,Lucky Bawa,Male,49.0,Bapu Nagar,Regular,Silver,2020-03-11
C00750,Dalbir Sridhar,Male,41.0,C-Scheme,Regular,Platinum,2020-12-08
C05702,Imaran Dayal,Male,21.0,Sodala,Premium,Platinum,2022-08-22
C00818,Damini Kanda,Female,38.0,Bani Park,Premium,Gold,2021-06-20
C01161,Devika Kale,Female,46.0,Sodala,Regular,Gold,2019-11-04
C00928,Nikita Raval,Female,22.0,Tonk Road,Regular,Silver,2025-09-13
C12633,Umang Talwar,Male,18.0,Bapu Nagar,Regular,Silver,2024-10-17
C12154,Isaac Chada,Male,41.0,Bapu Nagar,Regular,Silver,2019-05-24
C10660,Jhalak Chand,Female,18.0,Bani Park,Regular,Silver,2022-06-10
C00140,Omya Din,Female,49.0,Jagatpura,Wholesale,Gold,2022-06-11
C03729,Sudiksha Pau,Female,47.0,Vaishali Nagar,Regular,Gold,2022-07-06
C09405,Onveer Mohan,Male,45.0,Shyam Nagar,Premium,Platinum,2023-03-28
C06054,Azad Mital,Male,42.0,Malviya Nagar,Regular,Gold,2020-04-20
C14687,Ladli Mandal,Female,36.0,Vidyadhar Nagar,Regular,Platinum,2025-11-19
C05890,Fiyaz Mittal,Male,25.0,Vidyadhar Nagar,Premium,Silver,2020-10-07
C11835,Zehaan Loyal,Male,55.0,C-Scheme,Regular,Silver,2022-08-22
C14555,Yahvi Pathak,Female,34.0,Malviya Nagar,Wholesale,Platinum,2022-06-02
C12512,Caleb Subramanian,Male,49.0,C-Scheme,Regular,Silver,2025-05-04
C03622,Jatin Goyal,Male,53.0,Vidyadhar Nagar,Regular,Platinum,2019-10-24
C04169,Ekapad Doshi,Male,56.0,Sodala,Regular,Gold,2025-12-14
C09397,Frederick Bains,Male,23.0,Raja Park,Wholesale,Platinum,2019-09-24
C00779,Om Sheth,Male,46.0,Vidyadhar Nagar,Regular,Gold,2024-09-13
C00585,Owen Panchal,Male,22.0,Malviya Nagar,Regular,Silver,2022-01-03
C00959,Jonathan Chakraborty,Male,53.0,Vaishali Nagar,Regular,Silver,2023-01-30
C05803,Vasatika Memon,Female,39.0,Jagatpura,Regular,Silver,2023-03-05
C07621,Naksh Bahl,Male,32.0,Pratap Nagar,Regular,Silver,2023-09-04
C07583,Ekantika Palla,Female,54.0,Vidyadhar Nagar,Regular,Silver,2021-06-11
C08915,Edhitha Sandhu,Female,29.0,Civil Lines,Regular,Silver,2025-11-08
C13855,Samarth Sangha,Male,30.0,Sikar Road,Regular,Gold,2022-07-31
C04266,Nihal Sastry,Male,30.0,Bapu Nagar,Regular,Silver,2022-06-29
C02450,Aishani Deshmukh,Female,38.0,Bapu Nagar,Regular,Gold,2025-10-31
C08031,Chameli Venkataraman,Female,26.0,Vaishali Nagar,Regular,Gold,2023-02-20
C00506,Charita Ganesan,Female,40.0,Jagatpura,Wholesale,Platinum,2022-09-09
C00032,Manbir Kalita,Male,38.0,Mansarovar,Regular,Silver,2020-10-15
C13714,Victor Kadakia,Male,69.0,Shyam Nagar,Regular,Silver,2025-11-11
C09179,Ekansh Buch,Male,19.0,Durgapura,Regular,Silver,2025-04-08
C02177,Zaid Iyengar,Male,47.0,Mansarovar,Regular,Silver,2020-11-30
C02482,Reyansh Sha,Male,60.0,Sodala,Regular,Silver,2020-10-16
C07370,Prisha Nayak,Female,18.0,Shyam Nagar,Regular,Gold,2018-12-03
C04861,Eshana Patel,Female,32.0,Mansarovar,Regular,Silver,2022-01-05
C02111,Yashawini Balan,Female,47.0,Malviya Nagar,Regular,Platinum,2018-05-04
C03721,Avni Chandra,Female,38.0,Sikar Road,Regular,Silver,2021-05-03
C07461,Zaitra Krishnan,Female,35.0,Pratap Nagar,Wholesale,Platinum,2024-07-19
C03687,Nirja Dube,Female,54.0,Sikar Road,Premium,Platinum,2023-03-01
C05564,Hiral Raman,Female,42.0,Vidyadhar Nagar,Premium,Silver,2020-04-11
C02420,Sudiksha Vala,Female,33.0,Durgapura,Premium,Gold,2020-09-18
C06624,Gautam Kale,Male,68.0,Tonk Road,Regular,Silver,2018-09-10
C12614,Aditya Char,Male,18.0,Tonk Road,Regular,Silver,2021-06-21
C13617,Anika Soni,Female,47.0,Sodala,Premium,Gold,2019-11-23
C02860,Praneel Divan,Male,25.0,Sodala,Regular,Gold,2021-08-30
C00260,Zaid Bose,Male,38.0,Ajmer Road,Premium,Gold,2018-01-08
C10819,Riya Thaman,Female,27.0,Mansarovar,Regular,Silver,2025-12-12
C03535,Meera Borde,Female,18.0,Mansarovar,Wholesale,Platinum,2018-11-28
C06521,Yachana Seshadri,Female,35.0,Sikar Road,Premium,Gold,2025-03-13
C07184,Yagnesh Char,Male,52.0,Sikar Road,Premium,Platinum,2019-02-16
C00576,Edhitha Batra,Female,38.0,Vidyadhar Nagar,Premium,Gold,2022-04-24
C00571,Oscar Brar,Male,40.0,Sikar Road,Regular,Silver,2023-05-20
C08959,Qadim Bhavsar,Male,21.0,Durgapura,Wholesale,Platinum,2020-08-07
C10369,Rachana Singhal,Female,50.0,Bani Park,Regular,Silver,2023-12-02
C05991,Aarush Pathak,Male,23.0,Jagatpura,Regular,Gold,2018-09-21
C09719,Advay Kakar,Male,75.0,Jhotwara,Regular,Gold,2019-12-19
C00813,Kalpit Varughese,Male,29.0,Shyam Nagar,Regular,Silver,2018-07-14
C12370,Jalsa Sagar,Female,30.0,Mansarovar,Regular,Silver,2020-02-25
C06509,Vidhi Kaur,Female,47.0,Vidyadhar Nagar,Premium,Silver,2022-08-12
C06766,Liam Minhas,Male,67.0,Pratap Nagar,Regular,Silver,2020-02-29
C13968,Ekanta Krishnamurthy,Female,22.0,Raja Park,Regular,Gold,2020-07-24
C10390,Abeer Bhat,Male,33.0,Mansarovar,Regular,Silver,2019-08-04
C14704,Oni Bakshi,Female,34.0,Bani Park,Regular,Silver,2025-02-06
C05318,Divya Grover,Female,48.0,Vaishali Nagar,Regular,Silver,2022-06-03
C09598,Aayush Wagle,Male,26.0,Jhotwara,Regular,Gold,2025-02-08
C04505,Lakshmi Garg,Female,37.0,Malviya Nagar,Regular,Silver,2020-11-27
C01814,Ati Yohannan,Female,45.0,Tonk Road,Premium,Gold,2020-06-19
C09948,Naksh Mistry,Male,47.0,Tonk Road,Premium,Silver,2023-05-26
C04430,Advay Sabharwal,Male,56.0,Vaishali Nagar,Regular,Silver,2022-01-28
C01239,Abhiram Devi,Male,40.0,Malviya Nagar,Premium,Gold,2023-09-10
C01288,Keya Rajan,Female,34.0,Sikar Road,Regular,Silver,2019-02-26
C07890,Triya Dixit,Female,48.0,C-Scheme,Wholesale,Platinum,2022-04-22
C13196,Warjas Chaudhary,Male,40.0,Shyam Nagar,Regular,Silver,2021-02-01
C00894,Upkaar Shenoy,Male,33.0,Bapu Nagar,Regular,Gold,2019-08-09
C04016,Michael Dutt,Male,18.0,Bapu Nagar,Regular,Silver,2019-06-26
C13571,Frederick Magar,Male,37.0,C-Scheme,Regular,Gold,2021-10-07
C06553,Darika Atwal,Female,38.0,Ajmer Road,Regular,Gold,2024-10-10
C01114,Zaitra Dalal,Female,33.0,Pratap Nagar,Regular,Silver,2023-03-19
C00552,Vedant Chopra,Male,39.0,Bapu Nagar,Premium,Platinum,2023-11-30
C04337,Mitesh Agrawal,Male,38.0,Shyam Nagar,Regular,Gold,2024-12-04
C11063,Neelima Nadig,Female,61.0,Vidyadhar Nagar,Regular,Silver,2019-05-27
C10561,Xavier Shetty,Male,35.0,Ajmer Road,Regular,Silver,2024-01-11
C05639,Vrishti Reddy,Female,24.0,Vaishali Nagar,Premium,Silver,2019-02-28
C14008,Ekani Ravi,Female,25.0,Sikar Road,Premium,Gold,2021-03-05
C08710,Reva Grover,Female,58.0,Sodala,Wholesale,Gold,2023-03-21
C06188,Tanish Khalsa,Male,18.0,Sikar Road,Regular,Silver,2023-10-31
C04735,Aahana Lall,Female,36.0,Sodala,Regular,Silver,2025-11-15
C05696,Thomas Murty,Male,31.0,Pratap Nagar,Premium,Platinum,2020-03-18
C13467,Ijaya Sani,Female,18.0,Jagatpura,Regular,Gold,2019-10-28
C07081,Sai Bobal,Female,26.0,C-Scheme,Regular,Platinum,2018-04-19
C04726,Elijah Verma,Male,30.0,Shyam Nagar,Premium,Gold,2022-09-07
C06164,Pranav Lall,Male,48.0,Jagatpura,Regular,Silver,2019-12-01
C09854,Nathan Dash,Male,43.0,Pratap Nagar,Premium,Gold,2025-08-05
C12167,Ojas Keer,Male,18.0,Sikar Road,Regular,Silver,2024-04-03
C01720,Damyanti Sani,Female,24.0,Malviya Nagar,Regular,Silver,2020-03-20
C00262,Balhaar Pandya,Male,41.0,Sodala,Regular,Silver,2019-07-07
C01460,Charan Lata,Male,34.0,Tonk Road,Premium,Platinum,2019-04-12
C03999,Unni Tiwari,Female,25.0,Mansarovar,Regular,Gold,2018-11-26
C02412,Jeevika Ramaswamy,Female,45.0,Sodala,Premium,Silver,2018-02-01
C02363,Gayathri Agarwal,Female,33.0,Jagatpura,Regular,Silver,2019-05-10
C11769,Shivansh Kumer,Male,34.0,Vaishali Nagar,Regular,Silver,2025-03-11
C00122,Frederick Vig,Male,26.0,Ajmer Road,Regular,Silver,2019-08-10
C10710,Vansha Tara,Female,39.0,Durgapura,Premium,Platinum,2022-04-20
C14248,Zarna Wagle,Female,32.0,Durgapura,Regular,Platinum,2018-02-09
C13356,Charvi Karpe,Female,51.0,Bapu Nagar,Regular,Gold,2020-12-18
C01208,Raksha Mandal,Female,37.0,Pratap Nagar,Regular,Platinum,2024-05-03
C05346,Adya Dara,Female,37.0,Raja Park,Premium,Platinum,2020-11-12
C04132,Jagat Gaba,Male,24.0,Sodala,Regular,Silver,2021-02-14
C06710,Oliver Bakshi,Male,41.0,Sikar Road,Premium,Platinum,2018-10-17
C07109,Banjeet Kadakia,Male,24.0,Durgapura,Regular,Silver,2022-01-01
C07274,Urmi Baral,Female,57.0,Mansarovar,Regular,Silver,2019-01-27
C08039,Nathaniel Rattan,Male,37.0,Sikar Road,Regular,Platinum,2024-05-14
C05472,Ijaya Nagy,Female,45.0,Civil Lines,Regular,Silver,2025-09-26
C01858,Michael Pant,Male,42.0,Malviya Nagar,Regular,Silver,2021-01-03
C10803,Vihaan Luthra,Male,45.0,Raja Park,Premium,Platinum,2020-11-15
C01147,Qarin Bajwa,Male,25.0,Sodala,Premium,Platinum,2025-02-17
C02753,Darpan Zachariah,Male,30.0,Durgapura,Regular,Silver,2020-06-15
C08207,Devansh Dass,Male,34.0,Jhotwara,Regular,Gold,2024-05-04
C06335,Arjun Mutti,Male,48.0,Raja Park,Regular,Silver,2021-06-06
C13643,Oliver Pandit,Male,61.0,Civil Lines,Regular,Silver,2025-06-23
C12536,Parth Uppal,Male,27.0,Ajmer Road,Regular,Silver,2018-08-04
C13634,Hamsini Wadhwa,Female,24.0,C-Scheme,Regular,Gold,2025-11-22
C02898,Balveer Virk,Male,29.0,Durgapura,Regular,Silver,2020-05-01
C07348,Frederick De,Male,26.0,Jagatpura,Regular,Silver,2024-04-16
C09044,Chakrika Mitra,Female,30.0,Bani Park,Premium,Silver,2020-01-29
C10323,Aditya Chowdhury,Male,27.0,Durgapura,Regular,Gold,2021-01-07
C14023,Henry Sundaram,Male,36.0,Vaishali Nagar,Regular,Gold,2021-12-03
C08498,Ronith Mall,Male,40.0,C-Scheme,Wholesale,Platinum,2021-03-28
C09564,Jyoti Karan,Female,34.0,Civil Lines,Regular,Silver,2021-11-14
C04506,Harini Chhabra,Female,64.0,Raja Park,Regular,Gold,2019-04-29
C12061,Radha Malhotra,Female,40.0,Malviya Nagar,Wholesale,Gold,2020-09-25
C08968,Aayush Ganesh,Male,31.0,Shyam Nagar,Regular,Gold,2018-10-21
C12792,Inaya Wadhwa,Female,46.0,Bapu Nagar,Regular,Silver,2018-03-04
C06179,Balveer Viswanathan,Male,38.0,Pratap Nagar,Regular,Silver,2025-11-06
C09692,Viraj Tandon,Male,33.0,Raja Park,Regular,Silver,2023-04-13
C03319,Ekalinga Dada,Male,38.0,Vidyadhar Nagar,Regular,Silver,2023-04-18
C11782,Aadhya Rajagopal,Female,41.0,Jagatpura,Regular,Silver,2019-06-16
C09193,Rayaan Suri,Male,52.0,Civil Lines,Regular,Silver,2021-05-31
C07862,Liam Garg,Male,33.0,Sikar Road,Regular,Silver,2018-08-21
C08366,Veer Mangal,Male,32.0,Ajmer Road,Regular,Gold,2024-12-06
C14886,Agastya Chawla,Male,24.0,Bani Park,Premium,Platinum,2020-08-15
C12259,Onveer Khatri,Male,40.0,C-Scheme,Regular,Silver,2024-04-23
C13046,Ekalinga Arya,Male,60.0,Sikar Road,Regular,Silver,2018-09-04
C03910,Ekansh Gupta,Male,44.0,Vaishali Nagar,Regular,Silver,2020-05-19
C07449,Samarth Vig,Male,30.0,Bapu Nagar,Regular,Silver,2025-04-12
C00663,Fitan Jha,Male,18.0,Malviya Nagar,Regular,Silver,2022-11-07
C09576,Faris Bath,Male,33.0,C-Scheme,Regular,Silver,2020-04-24
C01318,Darika Keer,Female,24.0,Ajmer Road,Regular,Gold,2022-08-31
C03116,Pallavi Mohanty,Female,42.0,Durgapura,Regular,Gold,2019-05-09
C04833,Janya Prasad,Female,37.0,Ajmer Road,Regular,Gold,2019-10-13
C14586,Meghana Rana,Female,46.0,Shyam Nagar,Regular,Gold,2019-10-03
